index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count
0,*,*,*,*,*,arp,CON,"[61, 58, 58, 60, 57, 59, 57, 58, 61, 58, 56, 60, 58, 45, 62, 58, 58, 76]"
1,*,*,*,*,*,arp,INT,"[36, 41, 37, 38, 41, 37, 38, 41, 41, 40, 39, 39, 38, 29, 41, 38, 41, 54]"
2,*,*,*,*,*,icmp,ECO,"[9, 10, 8, 7, 8, 9, 10, 10, 8, 7, 8, 9, 10, 7, 8, 7, 9, 13]"
3,*,*,*,*,*,icmp,ECR,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
4,*,*,*,*,*,icmp,PAR,"[2, 0, 0, 1, 2, 1, 0, 0, 0, 1, 2, 1, 0, 0, 0, 1, 0, 1]"
5,*,*,*,*,*,icmp,TST,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 2]"
6,*,*,*,*,*,icmp,TXD,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
7,*,*,*,*,*,icmp,URN,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
8,*,*,*,*,*,icmp,no,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
9,*,*,*,*,*,icmp,MAS,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]"
10,*,*,*,*,*,igmp,INT,"[3, 0, 3, 1, 1, 0, 3, 0, 3, 1, 1, 0, 3, 0, 3, 1, 1, 0]"
11,*,*,*,*,*,ospf,INT,"[2, 2, 0, 2, 2, 2, 2, 0, 2, 2, 2, 0, 2, 2, 2, 0, 2, 4]"
12,*,*,*,*,*,ospf,REQ,"[40, 38, 40, 40, 38, 38, 40, 40, 40, 38, 40, 40, 40, 30, 38, 40, 38, 52]"
13,*,*,*,*,*,tcp,CON,"[26, 27, 306, 35, 34, 423, 31, 0, 29, 17, 5, 451, 19, 1, 210, 1, 14, 573]"
14,*,*,*,*,*,tcp,FIN,"[19710, 20787, 19319, 19273, 19363, 22626, 19185, 17950, 19358, 20437, 20212, 19137, 22527, 17340, 20054, 18511, 19657, 18837]"
15,*,*,*,*,*,tcp,REQ,"[316, 0, 0, 0, 1, 0, 349, 0, 1, 0, 1, 0, 376, 0, 0, 0, 1, 0]"
16,*,*,*,*,*,tcp,RST,"[0, 58, 10, 1, 0, 1, 0, 62, 10, 1, 0, 1, 0, 66, 10, 1, 2, 1]"
17,*,*,*,*,*,tcp,ACC,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0]"
18,*,*,*,*,*,udp,CON,"[7335, 7105, 7949, 7726, 7623, 8026, 8257, 7517, 7651, 7488, 7785, 7306, 7283, 6049, 7854, 7185, 7600, 7298]"
19,*,*,*,*,*,udp,INT,"[6777, 2346, 616, 314, 9431, 18855, 9000, 8429, 633, 295, 9685, 15973, 9955, 6222, 634, 300, 9845, 12744]"
20,*,*,*,*,*,udp,REQ,"[0, 0, 8, 0, 52, 40, 0, 0, 5, 0, 52, 44, 2, 0, 0, 0, 26, 14]"
21,*,*,*,*,*,rtp,INT,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0]"
