index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count
0,*,*,*,0,unknown,arp,*,"[97, 99, 95, 98, 98, 96, 95, 99, 102, 98, 95, 99, 96, 74, 103, 96, 99, 130]"
1,*,*,*,0,unknown,icmp,*,"[2, 0, 1, 3, 2, 2, 0, 0, 1, 3, 2, 2, 0, 0, 1, 3, 1, 3]"
2,*,*,*,0,unknown,igmp,*,"[3, 0, 3, 1, 1, 0, 3, 0, 3, 1, 1, 0, 3, 0, 3, 1, 1, 0]"
3,*,*,*,0,unknown,ospf,*,"[42, 40, 40, 42, 40, 40, 42, 40, 42, 40, 42, 40, 42, 32, 40, 40, 40, 56]"
4,*,*,*,10050,unknown,tcp,*,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0]"
5,*,*,*,10050,unknown,udp,*,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,*,*,*,10096,unknown,tcp,*,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0]"
7,*,*,*,10104,unknown,tcp,*,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]"
8,*,*,*,10114,unknown,tcp,*,"[2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
9,*,*,*,10114,unknown,udp,*,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
10,*,*,*,10130,unknown,tcp,*,"[0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,*,*,*,10158,unknown,tcp,*,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
12,*,*,*,10192,unknown,tcp,*,"[2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
13,*,*,*,10205,unknown,tcp,*,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14,*,*,*,10205,unknown,udp,*,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
15,*,*,*,10216,unknown,tcp,*,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
16,*,*,*,10216,unknown,udp,*,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
17,*,*,*,1028,unknown,tcp,*,"[0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
18,*,*,*,1028,unknown,udp,*,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
