index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
0,10.40.170.2,10.40.170.2,*,0,unknown,*,INT,[8.74573066576194]
1,10.40.182.1,10.40.182.3,*,0,unknown,*,CON,[8.81087844357011]
2,10.40.182.1,224.0.0.5,*,0,unknown,*,REQ,[10]
3,10.40.182.3,10.40.182.3,*,0,unknown,*,INT,[8.74573066576194]
4,10.40.182.6,10.40.182.255,*,138,unknown,*,INT,[0]
5,10.40.85.1,10.40.85.30,*,0,unknown,*,CON,[9.963282104370133]
6,10.40.85.1,224.0.0.5,*,0,unknown,*,REQ,[10]
7,10.40.85.10,10.40.85.1,*,0,unknown,*,CON,[7.884206636416519]
8,10.40.85.10,192.168.241.50,*,52233,unknown,*,ECO,[10]
9,10.40.85.30,10.40.85.1,*,0,unknown,*,CON,[10]
10,59.166.0.0,149.171.126.0,*,111,unknown,*,CON,[0]
11,59.166.0.0,149.171.126.0,*,143,unknown,*,FIN,[0.3916347669244401]
12,59.166.0.0,149.171.126.0,*,21,ftp,*,FIN,[0]
13,59.166.0.0,149.171.126.0,*,22,ssh,*,FIN,[0]
14,59.166.0.0,149.171.126.0,*,25,smtp,*,FIN,[0.4045199174779453]
15,59.166.0.0,149.171.126.0,*,5190,unknown,*,FIN,[0.6311200217197492]
16,59.166.0.0,149.171.126.0,*,53,dns,*,CON,[1.0547198028072964]
17,59.166.0.0,149.171.126.0,*,6881,unknown,*,FIN,[0.2924969178954459]
18,59.166.0.0,149.171.126.0,*,80,http,*,FIN,[0.1574724447330468]
19,59.166.0.0,149.171.126.1,*,111,unknown,*,CON,[0]
20,59.166.0.0,149.171.126.1,*,143,unknown,*,FIN,[0]
21,59.166.0.0,149.171.126.1,*,21,ftp,*,FIN,[0]
22,59.166.0.0,149.171.126.1,*,22,ssh,*,FIN,[1.3793243482539603]
23,59.166.0.0,149.171.126.1,*,25,smtp,*,FIN,[0]
24,59.166.0.0,149.171.126.1,*,5190,unknown,*,FIN,[0]
25,59.166.0.0,149.171.126.1,*,53,dns,*,CON,[1.2690226708834125]
26,59.166.0.0,149.171.126.1,*,6881,unknown,*,FIN,[0]
27,59.166.0.0,149.171.126.1,*,80,http,*,FIN,[0.41333137384109464]
28,59.166.0.0,149.171.126.2,*,111,unknown,*,CON,[0.07811546500271078]
