cell_index,source.ip,source.port,destination.ip,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
0,*,0,10.40.170.2,*,*,arp,INT,[3.477838527698241]
1,*,0,10.40.182.3,*,*,arp,CON,[2.292651303622075]
2,*,0,10.40.182.3,*,*,arp,INT,[3.3348395128594532]
3,*,0,10.40.85.1,*,*,arp,CON,[1.1392028369236462]
4,*,0,10.40.85.30,*,*,arp,CON,[2.7937414508601557]
5,*,0,149.171.126.11,*,*,sctp,INT,[10]
6,*,0,149.171.126.11,*,*,udp,INT,[10]
7,*,0,149.171.126.12,*,*,ospf,INT,[10]
8,*,0,149.171.126.14,*,*,sctp,CON,[10]
9,*,0,149.171.126.17,*,*,udp,INT,[10]
10,*,0,149.171.126.18,*,*,ospf,INT,[10]
11,*,0,175.45.176.1,*,*,icmp,ECR,[10]
12,*,0,224.0.0.5,*,*,ospf,INT,[2.138089935299395]
13,*,0,224.0.0.5,*,*,ospf,REQ,[3.203121287835202]
14,*,10001,149.171.126.7,*,*,tcp,FIN,[10]
15,*,10002,149.171.126.7,*,*,tcp,FIN,[10]
16,*,10007,149.171.126.1,*,*,udp,INT,[10]
17,*,10007,149.171.126.4,*,*,udp,CON,[10]
18,*,10016,149.171.126.3,*,*,udp,CON,[10]
19,*,10018,149.171.126.0,*,*,tcp,FIN,[10]
20,*,10020,149.171.126.11,*,*,tcp,FIN,[10]
21,*,10023,149.171.126.6,*,*,udp,CON,[10]
22,*,10025,149.171.126.2,*,*,tcp,FIN,[10]
23,*,10027,149.171.126.9,*,*,udp,CON,[10]
24,*,10032,149.171.126.13,*,*,udp,INT,[10]
25,*,10034,149.171.126.19,*,*,tcp,FIN,[10]
26,*,10036,149.171.126.3,*,*,udp,CON,[10]
27,*,10040,149.171.126.0,*,*,udp,CON,[10]
28,*,10050,149.171.126.0,*,*,tcp,FIN,[10]
29,*,10050,149.171.126.5,*,*,tcp,FIN,[10]
30,*,10053,149.171.126.8,*,*,tcp,FIN,[10]
31,*,10055,149.171.126.7,*,*,tcp,FIN,[10]
32,*,10056,149.171.126.3,*,*,tcp,CON,[10]
33,*,10056,149.171.126.3,*,*,tcp,FIN,[10]
34,*,10056,149.171.126.6,*,*,tcp,FIN,[10]
35,*,10058,149.171.126.7,*,*,udp,CON,[10]
36,*,10059,149.171.126.9,*,*,tcp,FIN,[10]
37,*,10061,149.171.126.4,*,*,tcp,FIN,[10]
38,*,10063,149.171.126.0,*,*,udp,CON,[10]
39,*,10063,149.171.126.5,*,*,tcp,FIN,[10]
40,*,10064,149.171.126.2,*,*,tcp,FIN,[10]
41,*,10065,149.171.126.2,*,*,udp,CON,[10]
42,*,10069,149.171.126.2,*,*,tcp,FIN,[10]
43,*,10078,149.171.126.1,*,*,tcp,FIN,[10]
