index,source.ip,destination.ip,source.port,destination.port,network.protocol,network.transport,Argus.transaction.state,count_z_score
0,10.40.170.2,*,*,0,*,arp,INT,[8.74573066576194]
1,10.40.182.1,*,*,0,*,arp,CON,[8.81087844357011]
2,10.40.182.1,*,*,0,*,ospf,REQ,[10]
3,10.40.182.3,*,*,0,*,arp,INT,[8.696263565463042]
4,10.40.85.1,*,*,0,*,arp,CON,[9.963282104370133]
5,10.40.85.1,*,*,0,*,ospf,REQ,[10]
6,10.40.85.10,*,*,52233,*,icmp,ECO,[10]
7,10.40.85.30,*,*,0,*,arp,CON,[10]
8,175.45.176.1,*,*,?,*,tcp,FIN,[9.875378589375552]
9,59.166.0.0,*,*,?,*,tcp,FIN,[10]
10,59.166.0.0,*,*,?,*,udp,CON,[10]
11,59.166.0.1,*,*,?,*,tcp,FIN,[10]
12,59.166.0.1,*,*,?,*,udp,CON,[10]
13,59.166.0.2,*,*,?,*,udp,CON,[10]
14,59.166.0.2,*,*,?,*,tcp,FIN,[10]
15,59.166.0.3,*,*,?,*,tcp,FIN,[10]
16,59.166.0.3,*,*,?,*,udp,CON,[10]
17,59.166.0.4,*,*,?,*,tcp,FIN,[10]
18,59.166.0.4,*,*,?,*,udp,CON,[10]
19,59.166.0.5,*,*,?,*,tcp,FIN,[10]
20,59.166.0.5,*,*,?,*,udp,CON,[10]
21,59.166.0.6,*,*,?,*,udp,CON,[10]
22,59.166.0.6,*,*,?,*,tcp,FIN,[10]
23,59.166.0.7,*,*,?,*,tcp,FIN,[10]
24,59.166.0.7,*,*,?,*,udp,CON,[10]
25,59.166.0.8,*,*,?,*,tcp,FIN,[10]
26,59.166.0.8,*,*,?,*,udp,CON,[10]
27,59.166.0.9,*,*,?,*,udp,CON,[10]
28,59.166.0.9,*,*,?,*,tcp,FIN,[10]
